1,181.77,24.25,0
2,3.93,169.56,0
3,159.86,54.51,0
4,158.78,37.04,219.5
5,160.08,54.2,570.22
6,154.63,60.02,0
7,158.95,46.99,0
8,159.98,51.73,0
9,151.84,53.66,0
10,166.33,53.8,45.86
11,159.67,31.17,0
12,50.24,87.21,576.22
13,55.87,84.8,0
14,60.2,88.8,297.77
15,50.26,78.61,0
16,44.04,92.77,300.77
17,52.24,92.42,251.1
18,36.65,78.22,186.2
19,35.8,86.89,414.45
20,55.86,77.24,647.99
21,27.45,150.37,202.35
22,28.78,139.13,541.97
23,20.43,150.65,49.32
24,22.25,152.99,0
25,28.93,149.76,378.84
26,16.2,148.22,145.86
27,22.54,151.52,0
28,16.79,144.12,636.32
29,24.11,146.49,725.42
30,126.96,75.84,676.2
31,131.74,57.78,277.93
32,114.79,64.97,0
33,133.63,68.46,195.27
34,129.13,62.18,96.22
35,127.09,69.05,643.21
36,126.99,73.66,473.52
37,125.88,75.76,0
38,131.12,64.8,57.66
39,91.84,197.76,0
40,103.32,181.32,607.6
41,94.48,187.69,350.73
42,100.24,196.53,193.75
43,107.82,178.59,0
44,100.13,187.42,548.38
45,106.87,181.93,337.71
46,115.67,183.33,672.39
47,103.16,190.66,69.96
48,106.12,180.86,749.36
49,104.86,196.93,316
50,92.05,181.26,664.35
51,116.69,200,0
52,108.58,164.34,527.57
53,109.7,187.11,587.97
54,111.64,185.6,459.12
55,93.83,183.6,550.9
56,180.55,19.86,311.29
57,186.6,24.13,107.53
58,182.24,20.09,0
59,185.48,23.62,447.37
60,187.42,21.9,549.28
61,179.63,23.52,612.41
62,175.33,32.28,95.66
63,191.43,21.08,135.33
64,183.77,25.53,389.21
65,91.27,110.72,0
66,94.57,104.88,459.44
67,91.24,112.31,297.42
68,95.68,101.61,80.27
69,102.79,109.11,723.7
70,99.39,103.87,134.03
71,89.25,109.48,369.12
72,94.77,111.83,173.96
73,96.12,102.34,0
74,72.13,14.12,663.36
75,68.15,0,684.67
76,66.04,16.23,561.25
77,62.09,24.06,164.65
78,61.75,27.62,0
79,62.19,16.37,0
80,60.56,21.2,0
81,71.14,19.2,606.29
82,59.09,8.11,437.26
83,4.01,165.88,634.73
84,0.9,175.76,0
85,7.23,180.01,276.22
86,7.44,169.37,161.56
87,0,174.35,272.03
88,0,176.9,467.69
89,15.51,164.32,193.48
90,0,174.34,28.86
91,3.28,174.9,650.07
92,185.14,135.34,324.23
93,169.97,147.18,278.04
94,171.42,144.39,567.01
95,184.95,116.37,625.58
96,159.87,127.81,0
97,192.79,130.64,625.92
98,175.33,131.23,0
99,153.15,147.81,49.35
100,185.66,137.76,173.29
